ALLSKY_KT,WS2M,T2M,PS,WS10M,QV2M,RH2M
-0.04067675,-1.3831115,10.0416813,-0.621191,-1.85617235,3.97284136,-6.54638129
-0.02067675,0.2768885,10.4316813,-0.851191,0.18382765,4.03284136,-6.67638129
0.15932325,-0.6531115,10.8716813,-0.631191,-0.86617235,4.64284136,1.20361871
0.06932325,0.6468885,9.33168132,-0.411191,0.56382765,4.39284136,4.64361871
-0.00067675,0.7668885,8.87168132,-0.431191,0.62382765,4.27284136,3.88361871
-0.02067675,1.9668885,7.64168132,-0.681191,2.31382765,3.05284136,-4.61638129
-0.03067675,1.1668885,8.06168132,-0.821191,1.24382765,1.95284136,-20.2363813
-0.01067675,-0.1631115,7.66168132,-0.461191,-0.43617235,1.77284136,-19.6163813
0.11932325,0.0868885,8.80168132,0.238809,-0.04617235,3.60284136,-4.23638129
0.18932325,0.8468885,9.68168132,0.278809,0.75382765,4.15284136,-0.35638129
0.01932325,-0.5631115,8.38168132,0.128809,-0.92617235,3.78284136,-0.61638129
-0.01067675,-0.0831115,8.43168132,-0.161191,-0.20617235,3.54284136,-3.67638129
0.10932325,-0.1931115,7.82168132,-0.241191,-0.41617235,3.60284136,-1.04638129
0.04932325,-1.3531115,7.54168132,-0.011191,-1.90617235,3.48284136,0.07361871
0.02932325,1.1768885,7.89168132,-0.271191,1.20382765,3.72284136,0.76361871
0.03932325,-0.9131115,8.47168132,-0.181191,-1.36617235,3.91284136,1.20361871
-0.02067675,-1.1531115,7.29168132,-0.161191,-1.61617235,3.54284136,1.57361871
-0.01067675,-0.3731115,6.90168132,-0.181191,-0.72617235,3.72284136,4.32361871
0.16932325,0.7168885,7.18168132,0.048809,0.50382765,3.97284136,6.45361871
0.22932325,-0.5531115,6.36168132,0.188809,-1.00617235,4.09284136,10.5736187
-0.00067675,-3.3031115,6.27168132,0.478809,-4.32617235,3.42284136,4.82361871
0.02932325,-1.7631115,6.77168132,-0.291191,-2.40617235,4.33284136,10.8236187
0.06932325,0.8468885,9.59168132,-1.291191,0.94382765,3.36284136,-11.4863813
0.09932325,1.0868885,9.36168132,-1.251191,1.28382765,3.72284136,-5.29638129
-0.01067675,1.0568885,9.23168132,-1.491191,1.22382765,3.05284136,-13.2963813
-0.03067675,1.6668885,9.54168132,-1.721191,2.08382765,2.38284136,-22.6163813
0.09932325,1.8568885,9.49168132,-1.431191,2.24382765,3.85284136,-4.42638129
-0.01067675,0.6868885,10.5916813,-0.841191,0.74382765,3.78284136,-9.67638129
-0.07067675,-1.7631115,11.9116813,-0.661191,-2.30617235,4.39284136,-7.29638129
-0.04067675,-0.7631115,11.4816813,-0.681191,-1.04617235,4.33284136,-6.85638129
-0.08067675,1.0268885,10.0216813,-0.991191,1.18382765,4.03284136,-3.98638129
-0.05067675,-0.4531115,10.7016813,-0.991191,-0.73617235,4.70284136,2.01361871
-0.06067675,-0.2431115,10.5416813,-1.001191,-0.61617235,4.52284136,0.20361871
-0.07067675,1.7668885,8.88168132,-1.121191,1.93382765,3.97284136,-0.54638129
-0.00067675,1.6168885,9.09168132,-1.451191,1.82382765,2.08284136,-22.1163813
0.16932325,0.3268885,8.57168132,-1.581191,0.20382765,1.10284136,-29.5463813
0.31932325,-1.3231115,7.07168132,-1.621191,-1.75617235,1.28284136,-22.1763813
0.24932325,-0.9531115,7.89168132,-1.601191,-1.26617235,1.71284136,-21.4863813
0.03932325,0.2968885,8.22168132,-1.421191,0.16382765,1.89284136,-21.7963813
0.04932325,0.7868885,8.80168132,-1.061191,0.67382765,2.14284136,-21.7963813
-0.01067675,0.2168885,7.81168132,-1.021191,-0.04617235,0.92284136,-27.3563813
-0.13067675,0.1168885,7.27168132,-1.171191,-0.06617235,0.92284136,-25.1763813
-0.01067675,1.1968885,7.41168132,-0.931191,1.24382765,1.77284136,-19.1763813
-0.04067675,0.7068885,7.97168132,-0.751191,0.81382765,2.44284136,-14.4263813
0.07932325,0.5868885,9.54168132,-0.601191,0.66382765,3.97284136,-3.35638129
-0.03067675,0.4168885,8.91168132,-0.791191,0.28382765,2.99284136,-11.7963813
0.12932325,0.2268885,9.90168132,-1.101191,0.14382765,2.44284136,-23.6763813
0.07932325,2.0568885,8.86168132,-1.141191,2.62382765,2.93284136,-12.7963813
0.07932325,1.2068885,8.90168132,-1.331191,1.44382765,2.44284136,-19.0463813
0.17932325,0.1968885,9.00168132,-1.351191,0.05382765,1.77284136,-27.4263813
0.29932325,-0.6731115,8.78168132,-1.381191,-0.94617235,1.95284136,-23.7963813
0.11932325,-0.7031115,9.36168132,-1.721191,-0.97617235,2.01284136,-26.3563813
-0.08067675,0.5768885,9.33168132,-1.961191,0.55382765,2.75284136,-18.2363813
-0.00067675,-0.0131115,6.56168132,0.178809,-0.18617235,2.20284136,-9.98638129
-0.00067675,1.0368885,7.53168132,-0.261191,1.17382765,3.11284136,-5.29638129
-0.03067675,1.4468885,7.76168132,-0.161191,1.74382765,3.17284136,-4.11638129
0.21932325,1.0568885,8.53168132,0.258809,1.08382765,3.05284136,-8.79638129
0.27932325,-0.5931115,7.10168132,0.218809,-0.90617235,1.10284136,-22.1763813
0.14932325,-1.3631115,6.60168132,-0.811191,-1.79617235,0.92284136,-22.9263813
-0.09067675,1.3868885,8.29168132,-1.431191,1.53382765,2.62284136,-14.1763813
-0.06067675,1.2168885,7.38168132,-1.501191,1.40382765,2.62284136,-10.3563813
-0.03067675,0.8668885,6.57168132,-1.361191,0.88382765,2.01284136,-11.8563813
0.26932325,0.8268885,7.39168132,-1.101191,0.92382765,1.71284136,-18.9863813
-0.06067675,0.3068885,7.86168132,-0.781191,0.27382765,1.40284136,-24.3563813
0.04932325,-0.9131115,6.72168132,-0.491191,-1.32617235,2.01284136,-11.7363813
-0.08067675,0.4568885,7.54168132,-0.301191,0.52382765,2.38284136,-11.9863813
-0.02067675,-0.1231115,8.50168132,-0.361191,-0.20617235,1.89284136,-22.6163813
0.24932325,-1.3731115,8.46168132,-0.811191,-1.77617235,2.38284136,-17.7963813
0.32932325,-1.2931115,8.21168132,-1.201191,-1.61617235,2.01284136,-19.7363813
0.29932325,0.0968885,8.11168132,-1.211191,0.03382765,1.46284136,-25.2363813
0.35932325,1.5268885,8.67168132,-0.741191,1.84382765,2.56284136,-15.2363813
0.21932325,-0.3331115,8.72168132,-0.681191,-0.50617235,2.87284136,-11.9263813
0.35932325,-2.4631115,8.18168132,-1.061191,-3.14617235,1.89284136,-20.6763813
0.52932325,-5.3031115,7.40168132,-0.691191,-6.88617235,1.71284136,-17.9263813
0.25932325,-4.9431115,6.43168132,-0.151191,-6.40617235,0.00284136,-30.4263813
0.22932325,-0.5831115,6.06168132,-0.201191,-0.80617235,-0.05715864,-29.0463813
0.25932325,-3.1231115,7.42168132,-0.581191,-4.04617235,0.61284136,-29.9863813
-0.07067675,1.0268885,9.02168132,-0.981191,1.18382765,2.50284136,-19.2363813
-0.05067675,-1.1031115,9.37168132,-0.821191,-1.58617235,2.81284136,-16.7363813
-0.04067675,-1.1931115,9.68168132,-0.691191,-1.64617235,2.87284136,-16.9863813
0.23932325,0.6968885,9.11168132,-0.391191,0.56382765,2.87284136,-13.7963813
