ALLSKY_KT,WS2M,T2M,PS,WS10M,QV2M,RH2M
-0.06067675,0.2068885,4.43168132,0.268809,0.07382765,2.26284136,-0.79638129
0.39932325,0.9168885,6.61168132,0.098809,1.13382765,1.53284136,-15.7363813
0.20932325,0.0168885,6.43168132,-0.311191,-0.11617235,2.01284136,-10.6763813
0.20932325,-0.9831115,5.72168132,-0.501191,-1.32617235,1.53284136,-13.1163813
-0.10067675,1.8868885,4.45168132,-0.411191,2.32382765,1.40284136,-9.11638129
-0.07067675,-0.3331115,3.85168132,0.248809,-0.76617235,2.38284136,2.57361871
-0.06067675,0.0368885,1.68168132,1.238809,-0.23617235,3.23284136,14.7636187
0.09932325,-2.4831115,3.22168132,1.618809,-3.34617235,3.66284136,16.5136187
-0.07067675,0.1768885,4.94168132,0.758809,-0.09617235,3.72284136,10.1436187
-0.00067675,1.4168885,3.40168132,0.668809,1.62382765,2.14284136,-1.11638129
-0.00067675,0.3868885,3.98168132,0.638809,0.38382765,1.28284136,-8.35638129
-0.11067675,1.5668885,3.81168132,0.208809,1.84382765,0.98284136,-11.1763813
-0.10067675,-0.1531115,3.82168132,0.068809,-0.25617235,0.43284136,-15.2963813
0.34932325,0.3268885,3.54168132,0.748809,0.22382765,-0.48715864,-19.7963813
-0.06067675,-0.1031115,3.24168132,1.208809,-0.24617235,0.00284136,-14.6163813
0.08932325,-1.1231115,6.93168132,-1.101191,-1.42617235,1.10284136,-23.1763813
0.13932325,-2.2631115,6.60168132,-0.751191,-2.97617235,0.55284136,-26.9863813
0.22932325,-0.0831115,5.70168132,-0.591191,-0.23617235,1.16284136,-16.1163813
0.34932325,0.6368885,6.19168132,-0.621191,0.59382765,-0.17715864,-31.1163813
0.35932325,2.3768885,5.34168132,-0.511191,2.79382765,1.04284136,-15.1163813
0.21932325,-1.1531115,5.43168132,-0.231191,-1.53617235,0.18284136,-23.4263813
0.04932325,-3.3831115,5.70168132,-0.111191,-4.43617235,0.18284136,-25.1763813
0.49932325,-3.7331115,6.29168132,-0.421191,-4.86617235,0.31284136,-27.1763813
0.49932325,-2.4131115,6.51168132,-0.531191,-3.07617235,0.49284136,-26.5463813
0.46932325,-3.2731115,7.11168132,-0.591191,-4.24617235,0.55284136,-28.7963813
0.21932325,-0.8531115,7.58168132,-0.821191,-1.07617235,1.83284136,-18.2963813
-0.04067675,1.6368885,7.57168132,-0.941191,2.06382765,3.17284136,-5.73638129
-0.07067675,1.1068885,5.98168132,-0.741191,1.35382765,3.17284136,2.01361871
-0.08067675,-0.2131115,6.11168132,-0.461191,-0.47617235,3.78284136,7.20361871
-0.11067675,1.4868885,4.99168132,-0.311191,1.63382765,3.23284136,5.51361871
-0.07067675,0.9468885,4.63168132,-0.261191,1.06382765,2.32284136,-1.85638129
-0.01067675,0.0868885,6.08168132,-0.531191,0.03382765,1.71284136,-13.4263813
-0.03067675,-0.2731115,7.86168132,-0.691191,-0.39617235,3.30284136,-4.73638129
